date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:26:08	62792/62792	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:07%20GMT	https://www.bupkis.org/index.php/recipes-2/sauces/basil-pesto	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/sauces/basil-pesto.html	(from https://www.bupkis.org/)
11:26:09	62676/62676	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:08%20GMT	https://www.bupkis.org/index.php/recipes-2/pizza-index/broccoli-garlic-pizza	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/pizza-index/broccoli-garlic-pizza.html	(from https://www.bupkis.org/)
11:26:09	64265/64265	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:08%20GMT	https://www.bupkis.org/index.php/recipes-2/pizza-index/roasted-red-pepper-sausage-mushroom-pizza	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/pizza-index/roasted-red-pepper-sausage-mushroom-pizza.html	(from https://www.bupkis.org/)
11:26:09	63699/63699	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:08%20GMT	https://www.bupkis.org/index.php/recipes-2/pizza-index/pesto-garlic-pizza	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/pizza-index/pesto-garlic-pizza.html	(from https://www.bupkis.org/)
11:26:09	63531/63531	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:08%20GMT	https://www.bupkis.org/index.php/recipes-2/appetizers/gambas-ajillo-garlic-shrimp	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/appetizers/gambas-ajillo-garlic-shrimp.html	(from https://www.bupkis.org/)
11:26:10	64395/64395	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:09%20GMT	https://www.bupkis.org/index.php/recipes-2/appetizers/roasted-garlic-and-lemon-hummus	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/appetizers/roasted-garlic-and-lemon-hummus.html	(from https://www.bupkis.org/)
11:26:10	62996/62996	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:09%20GMT	https://www.bupkis.org/index.php/recipes-2/appetizers/lemon-garlic-hummus	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/appetizers/lemon-garlic-hummus.html	(from https://www.bupkis.org/)
11:26:10	62165/62165	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:09%20GMT	https://www.bupkis.org/index.php/recipes-2/appetizers/guacamole	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/appetizers/guacamole.html	(from https://www.bupkis.org/)
11:26:10	51/51	U--MCZ	200	updated ('OK')	text/plain	date:Sat,%2014%20Dec%202024%2016:26:04%20GMT	https://fonts.googleapis.com/robots.txt		(from https://www.bupkis.org/)
11:26:10	66482/66482	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:10%20GMT	https://www.bupkis.org/index.php/recipes-2/appetizers/awesome-potato-latkes	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/appetizers/awesome-potato-latkes.html	(from https://www.bupkis.org/)
11:26:10	64318/64318	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:10%20GMT	https://www.bupkis.org/index.php/recipes-2/appetizers/shrimp-cocktail	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/appetizers/shrimp-cocktail.html	(from https://www.bupkis.org/)
11:26:11	65053/65053	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:11%20GMT	https://www.bupkis.org/index.php/beijing-style-moo-shu-pork	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/beijing-style-moo-shu-pork.html	(from https://www.bupkis.org/)
11:26:11	63167/63167	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:11%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/baked-stuffed-shells-with-cheese	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/baked-stuffed-shells-with-cheese.html	(from https://www.bupkis.org/)
11:26:12	62303/62303	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:11%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/aunt-josies-special-from-aunt-josies-restaurant-syracuse-ny	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/aunt-josies-special-from-aunt-josies-restaurant-syracuse-ny.html	(from https://www.bupkis.org/)
11:26:12	62437/62437	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:11%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/basil-pesto-penne-with-chicken-and-mushrooms	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/basil-pesto-penne-with-chicken-and-mushrooms.html	(from https://www.bupkis.org/)
11:26:13	65481/65481	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:11%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/beef-stew	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/beef-stew.html	(from https://www.bupkis.org/)
11:26:13	66434/66434	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:12%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/chicken-andouille-sausage-gumbo-giant-pot	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/chicken-andouille-sausage-gumbo-giant-pot.html	(from https://www.bupkis.org/)
11:26:15	51/51	U--MCZ	200	updated ('OK')	text/plain	date:Sat,%2014%20Dec%202024%2016:26:12%20GMT	http://fonts.googleapis.com/robots.txt		(from https://www.bupkis.org/)
11:26:15	63414/63414	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:13%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/chipotle-garlic-shrimp	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/chipotle-garlic-shrimp.html	(from https://www.bupkis.org/)
11:26:15	66303/66303	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:13%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/chicken-and-smoked-sausage-gumbo	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/chicken-and-smoked-sausage-gumbo.html	(from https://www.bupkis.org/)
11:26:15	62345/62345	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:14%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/chicken-spiedies	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/chicken-spiedies.html	(from https://www.bupkis.org/)
11:26:15	61066/61066	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:14%20GMT	https://www.bupkis.org/index.php/emeril-lagasses-rustic-rub-recipe	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/emeril-lagasses-rustic-rub-recipe.html	(from https://www.bupkis.org/)
11:26:16	66326/66326	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:15%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/falafel-with-tahini-sauce	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/falafel-with-tahini-sauce.html	(from https://www.bupkis.org/)
11:26:16	63350/63350	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:15%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/jewish-corned-beef	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/jewish-corned-beef.html	(from https://www.bupkis.org/)
11:26:16	63394/63394	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:16%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/my-egg-mcmuffin	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/my-egg-mcmuffin.html	(from https://www.bupkis.org/)
11:26:16	63316/63316	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:16%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/oven-fried-baked-falafel	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/oven-fried-baked-falafel.html	(from https://www.bupkis.org/)
11:26:16	62351/62351	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:16%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/pan-seared-scallops	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/pan-seared-scallops.html	(from https://www.bupkis.org/)
11:26:18	62921/62921	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:17%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/shrimp-on-the-barbie	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/shrimp-on-the-barbie.html	(from https://www.bupkis.org/)
11:26:18	63519/63519	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:17%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/roasted-chicken-and-potatoes	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/roasted-chicken-and-potatoes.html	(from https://www.bupkis.org/)
11:26:18	62219/62219	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:17%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/shrimp-scampi	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/shrimp-scampi.html	(from https://www.bupkis.org/)
11:26:18	63229/63229	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:17%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/turkey-burgers	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/turkey-burgers.html	(from https://www.bupkis.org/)
11:26:18	62755/62755	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:17%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/turkey-meatballs	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/turkey-meatballs.html	(from https://www.bupkis.org/)
11:26:18	156/156	------	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Dec%202024%2018:50:13%20GMT	https://www.bupkis.org/wp-content/uploads/KitchenBookshelf-1024x815.jpg	/home/steph/Desktop/bupkis.org/www.bupkis.org/wp-content/uploads/KitchenBookshelf-1024x815.jpg	(from https://www.bupkis.org/index.php/friends/humans)
11:26:20	63728/63728	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:19%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/turkey-meatballs-5lb-package	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/turkey-meatballs-5lb-package.html	(from https://www.bupkis.org/)
11:26:20	61504/61504	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:19%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/garlic-rosemary-roasted-potatoes	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/side-dishes/garlic-rosemary-roasted-potatoes.html	(from https://www.bupkis.org/)
11:26:20	63638/63638	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:19%20GMT	https://www.bupkis.org/index.php/recipes-2/entrees/white-chicken-chili	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/entrees/white-chicken-chili.html	(from https://www.bupkis.org/)
11:26:20	61175/61175	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:19%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/couscous-pine-nuts	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/side-dishes/couscous-pine-nuts.html	(from https://www.bupkis.org/)
11:26:20	63228/63228	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:19%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/mashed-potatoes	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/side-dishes/mashed-potatoes.html	(from https://www.bupkis.org/)
11:26:20	61380/61380	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:20%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/mexican-yellow-rice	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/side-dishes/mexican-yellow-rice.html	(from https://www.bupkis.org/)
11:26:20	64111/64111	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:20%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/mexican-yellow-rice-wcorn	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/side-dishes/mexican-yellow-rice-wcorn.html	(from https://www.bupkis.org/)
11:26:22	63857/63857	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:21%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/napa-cabbage-kimchi-kimchee	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/side-dishes/napa-cabbage-kimchi-kimchee.html	(from https://www.bupkis.org/)
11:26:22	62122/62122	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:21%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/roasted-butternut-squash-with-parmesan-lemon-sage	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/side-dishes/roasted-butternut-squash-with-parmesan-lemon-sage.html	(from https://www.bupkis.org/)
11:26:22	63341/63341	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:21%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/roasted-vegetables	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/side-dishes/roasted-vegetables.html	(from https://www.bupkis.org/)
11:26:22	66492/66492	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:21%20GMT	https://www.bupkis.org/index.php/recipes-2/snacks/kettle-corn	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/snacks/kettle-corn.html	(from https://www.bupkis.org/)
11:26:22	64364/64364	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:21%20GMT	https://www.bupkis.org/index.php/recipes-2/side-dishes/lokshen-kugel-noodle-kugel	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/side-dishes/lokshen-kugel-noodle-kugel.html	(from https://www.bupkis.org/)
11:26:23	65672/65672	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:22%20GMT	https://www.bupkis.org/index.php/recipes-2/snacks/movie-theater-popcorn	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/snacks/movie-theater-popcorn.html	(from https://www.bupkis.org/)
11:26:23	60966/60966	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:22%20GMT	https://www.bupkis.org/index.php/recipes-2/snacks/popcorn-salt	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/snacks/popcorn-salt.html	(from https://www.bupkis.org/)
11:26:23	64700/64700	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:22%20GMT	https://www.bupkis.org/index.php/tamales-with-vegetable-oil-instead-of-lard	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/tamales-with-vegetable-oil-instead-of-lard.html	(from https://www.bupkis.org/)
11:26:23	63222/63222	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:22%20GMT	https://www.bupkis.org/index.php/recipes-2/favorites/spectacular-homemade-bread-without-a-dough-mixer	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/favorites/spectacular-homemade-bread-without-a-dough-mixer.html	(from https://www.bupkis.org/)
11:26:24	62096/62096	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:23%20GMT	https://www.bupkis.org/index.php/recipes-2/favorites/banana-bread	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/favorites/banana-bread.html	(from https://www.bupkis.org/)
11:26:24	156/156	------	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Dec%202024%2018:50:13%20GMT	https://www.bupkis.org/wp-content/uploads/Sammi-Snoozin.png	/home/steph/Desktop/bupkis.org/www.bupkis.org/wp-content/uploads/Sammi-Snoozin.png	(from https://www.bupkis.org/index.php/friends/sam)
11:26:25	61421/61421	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:25%20GMT	https://www.bupkis.org/index.php/recipes-2/favorites/spoon-bread	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/favorites/spoon-bread.html	(from https://www.bupkis.org/)
11:26:25	64555/64555	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:25%20GMT	https://www.bupkis.org/index.php/recipes-2/favorites/crusty-italian-bread	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/favorites/crusty-italian-bread.html	(from https://www.bupkis.org/)
11:26:25	65313/65313	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:25%20GMT	https://www.bupkis.org/index.php/recipes-2/favorites/ciabatta-bread	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/favorites/ciabatta-bread.html	(from https://www.bupkis.org/)
11:26:25	64948/64948	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:25%20GMT	https://www.bupkis.org/index.php/recipes-2/favorites/challah	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/favorites/challah.html	(from https://www.bupkis.org/)
11:26:25	62879/62879	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:25%20GMT	https://www.bupkis.org/index.php/recipes-2/favorites/popovers-makes-6	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/favorites/popovers-makes-6.html	(from https://www.bupkis.org/)
11:26:26	156/156	------	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Dec%202024%2018:50:14%20GMT	https://www.bupkis.org/wp-content/uploads/Sammi-Snoozin-1024x797.png	/home/steph/Desktop/bupkis.org/www.bupkis.org/wp-content/uploads/Sammi-Snoozin-1024x797.png	(from https://www.bupkis.org/index.php/friends/sam)
11:26:27	62324/62324	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:27%20GMT	https://www.bupkis.org/index.php/recipes-2/sauces/fresh-ground-horseradish	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/sauces/fresh-ground-horseradish.html	(from https://www.bupkis.org/)
11:26:27	60617/60617	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:27%20GMT	https://www.bupkis.org/index.php/recipes-2/sauces/cucumber-yogurt-sauce	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/sauces/cucumber-yogurt-sauce.html	(from https://www.bupkis.org/)
11:26:27	60341/60341	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:27%20GMT	https://www.bupkis.org/index.php/alton-browns-taco-potion-19	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/alton-browns-taco-potion-19.html	(from https://www.bupkis.org/)
11:26:27	60805/60805	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:27%20GMT	https://www.bupkis.org/index.php/spicy-barbecue-sauce	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/spicy-barbecue-sauce.html	(from https://www.bupkis.org/)
11:26:27	63850/63850	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:27%20GMT	https://www.bupkis.org/index.php/guinness-and-chili-garlic-mustard	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/guinness-and-chili-garlic-mustard.html	(from https://www.bupkis.org/)
11:26:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Dec%202024%2016:26:28%20GMT	https://www.bupkis.org/index.php/home/russell	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/home/russell	(from https://www.bupkis.org/index.php/friends/sam)
11:26:30	64547/64547	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:29%20GMT	https://www.bupkis.org/index.php/recipes-2/guinness-horseradish-and-sriracha-mustard	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/guinness-horseradish-and-sriracha-mustard.html	(from https://www.bupkis.org/)
11:26:30	60785/60785	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2014%20Dec%202024%2016:26:29%20GMT	https://www.bupkis.org/index.php/recipes-2/sauces/whipped-cream	/home/steph/Desktop/bupkis.org/www.bupkis.org/index.php/recipes-2/sauces/whipped-cream.html	(from https://www.bupkis.org/)
